a,p,q,f,l,T,m,M,
6097882,0.00019,186,7618360,7618360,8:30:32 PM,FALSE,TRUE,90.40
6097883,0.0001874,117,7618361,7618361,8:30:32 PM,TRUE,TRUE,87.79
6097884,0.0001874,68,7618362,7618362,8:30:32 PM,TRUE,TRUE,87.79
6097885,0.0001874,88,7618363,7618363,8:30:32 PM,TRUE,TRUE,87.79
6097886,0.00018707,41,7618364,7618368,8:30:32 PM,TRUE,TRUE,87.46
6097887,0.00018283,10,7618369,7618369,8:30:32 PM,TRUE,TRUE,83.21
6097888,0.00017988,103,7618370,7618370,8:30:32 PM,TRUE,TRUE,80.26
6097889,0.00019,1260,7618371,7618380,8:30:32 PM,FALSE,TRUE,90.40
6097890,0.00019085,68,7618381,7618390,8:30:32 PM,FALSE,TRUE,91.25
6097891,0.00019092,40,7618391,7618398,8:30:32 PM,FALSE,TRUE,91.32
6097892,0.00019147,39,7618399,7618399,8:30:32 PM,FALSE,TRUE,91.87
6097893,0.00019448,320,7618400,7618401,8:30:32 PM,FALSE,TRUE,94.89
6097894,0.00019673,532,7618402,7618411,8:30:32 PM,FALSE,TRUE,97.14
6097895,0.00019682,11,7618412,7618417,8:30:32 PM,FALSE,TRUE,97.23
6097896,0.00019883,100,7618418,7618418,8:30:32 PM,FALSE,TRUE,99.25
6097897,0.00019883,6,7618419,7618419,8:30:32 PM,FALSE,TRUE,99.25
6097898,0.00019705,50,7618420,7618420,8:30:32 PM,TRUE,TRUE,97.46
6097899,0.00019883,12,7618421,7618421,8:30:32 PM,FALSE,TRUE,99.25
6097900,0.00019883,1,7618422,7618422,8:30:32 PM,FALSE,TRUE,99.25
6097901,0.00020196,1,7618423,7618423,8:30:32 PM,FALSE,TRUE,102.39
6097902,0.00020196,6,7618424,7618424,8:30:32 PM,FALSE,TRUE,102.39
6097903,0.00020196,22,7618425,7618426,8:30:32 PM,FALSE,TRUE,102.39
6097904,0.00020196,3,7618427,7618427,8:30:32 PM,FALSE,TRUE,102.39
6097905,0.00020196,66,7618428,7618431,8:30:32 PM,FALSE,TRUE,102.39
6097906,0.00019705,42,7618432,7618432,8:30:32 PM,TRUE,TRUE,97.46
6097907,0.00020196,47,7618433,7618435,8:30:32 PM,FALSE,TRUE,102.39
6097908,0.00019705,1,7618436,7618436,8:30:32 PM,TRUE,TRUE,97.46
6097909,0.00019706,57,7618437,7618437,8:30:32 PM,TRUE,TRUE,97.47
6097910,0.00020195,70,7618438,7618438,8:30:32 PM,FALSE,TRUE,102.37
6097911,0.00020195,257,7618439,7618439,8:30:32 PM,FALSE,TRUE,102.37
6097912,0.00020195,10,7618440,7618440,8:30:32 PM,FALSE,TRUE,102.37
6097913,0.00019706,25,7618441,7618441,8:30:32 PM,TRUE,TRUE,97.47
6097914,0.00020195,3,7618442,7618442,8:30:32 PM,FALSE,TRUE,102.37
6097915,0.00020196,24,7618443,7618445,8:30:32 PM,FALSE,TRUE,102.39
6097916,0.00020196,31,7618446,7618448,8:30:32 PM,FALSE,TRUE,102.39
6097917,0.00020196,11,7618449,7618449,8:30:32 PM,FALSE,TRUE,102.39
6097918,0.00020196,16,7618450,7618450,8:30:32 PM,FALSE,TRUE,102.39
6097919,0.00020195,6,7618451,7618451,8:30:32 PM,FALSE,TRUE,102.37
6097920,0.00020195,17,7618452,7618452,8:30:32 PM,FALSE,TRUE,102.37
6097921,0.00019896,18,7618453,7618454,8:30:32 PM,FALSE,TRUE,99.38
6097922,0.00019744,2,7618455,7618455,8:30:32 PM,TRUE,TRUE,97.86
6097923,0.00019896,2,7618456,7618456,8:30:32 PM,FALSE,TRUE,99.38
6097924,0.00019896,65,7618457,7618464,8:30:32 PM,FALSE,TRUE,99.38
6097925,0.00020195,59,7618465,7618465,8:30:32 PM,FALSE,TRUE,102.37
6097926,0.00020196,82,7618466,7618470,8:30:32 PM,FALSE,TRUE,102.39
6097927,0.00020196,26,7618471,7618472,8:30:32 PM,FALSE,TRUE,102.39
6097928,0.00020196,49,7618473,7618475,8:30:32 PM,FALSE,TRUE,102.39
6097929,0.00019745,5,7618476,7618476,8:30:32 PM,TRUE,TRUE,97.87
6097930,0.00020196,29,7618477,7618479,8:30:32 PM,FALSE,TRUE,102.39
6097931,0.00020241,20,7618480,7618486,8:30:32 PM,FALSE,TRUE,102.84
6097932,0.00020534,57,7618487,7618496,8:30:32 PM,FALSE,TRUE,105.77
6097933,0.00020593,11,7618497,7618497,8:30:32 PM,FALSE,TRUE,106.36
6097934,0.00019745,292,7618498,7618498,8:30:32 PM,TRUE,TRUE,97.87
6097935,0.00019744,7,7618499,7618499,8:30:32 PM,TRUE,TRUE,97.86
6097936,0.00019705,548,7618500,7618500,8:30:32 PM,TRUE,TRUE,97.46
6097937,0.00019705,4,7618501,7618501,8:30:32 PM,TRUE,TRUE,97.46
6097938,0.00020593,9,7618502,7618502,8:30:32 PM,FALSE,TRUE,106.36
6097939,0.00020593,7,7618503,7618503,8:30:32 PM,FALSE,TRUE,106.36
6097940,0.00020593,15,7618504,7618504,8:30:32 PM,FALSE,TRUE,106.36
6097941,0.00020593,16,7618505,7618506,8:30:32 PM,FALSE,TRUE,106.36
6097942,0.00020593,28,7618507,7618507,8:30:32 PM,FALSE,TRUE,106.36
6097943,0.00020593,430,7618508,7618516,8:30:32 PM,FALSE,TRUE,106.36
6097944,0.00019705,1,7618517,7618517,8:30:32 PM,TRUE,TRUE,97.46
6097945,0.00019705,130,7618518,7618518,8:30:32 PM,TRUE,TRUE,97.46
6097946,0.00020195,5,7618519,7618519,8:30:32 PM,FALSE,TRUE,102.37
6097947,0.00020593,17,7618520,7618520,8:30:32 PM,FALSE,TRUE,106.36
6097948,0.000209,5,7618521,7618521,8:30:32 PM,FALSE,TRUE,109.44
6097949,0.00021223,7,7618522,7618522,8:30:32 PM,FALSE,TRUE,112.68
6097950,0.00021544,4,7618523,7618523,8:30:32 PM,FALSE,TRUE,115.89
6097951,0.0002176,10,7618524,7618524,8:30:32 PM,FALSE,TRUE,118.06
6097952,0.00019705,1,7618525,7618525,8:30:32 PM,TRUE,TRUE,97.46
6097953,0.00019705,5,7618526,7618526,8:30:32 PM,TRUE,TRUE,97.46
6097954,0.0002176,20,7618527,7618527,8:30:32 PM,FALSE,TRUE,118.06
6097955,0.00021889,1,7618528,7618528,8:30:32 PM,FALSE,TRUE,119.35
6097956,0.00021983,4,7618529,7618530,8:30:32 PM,FALSE,TRUE,120.29
6097957,0.00021994,56,7618531,7618531,8:30:32 PM,FALSE,TRUE,120.40
6097958,0.00021994,5,7618532,7618532,8:30:32 PM,FALSE,TRUE,120.40
6097959,0.00021994,1066,7618533,7618543,8:30:32 PM,FALSE,TRUE,120.40
6097960,0.00019706,18,7618544,7618544,8:30:32 PM,TRUE,TRUE,97.47
6097961,0.00021994,141,7618545,7618546,8:30:32 PM,FALSE,TRUE,120.40
6097962,0.00021994,82,7618547,7618547,8:30:32 PM,FALSE,TRUE,120.40
6097963,0.00022051,127,7618548,7618549,8:30:32 PM,FALSE,TRUE,120.97
6097964,0.00019706,204,7618550,7618550,8:30:32 PM,TRUE,TRUE,97.47
6097965,0.00022051,3,7618551,7618551,8:30:32 PM,FALSE,TRUE,120.97
6097966,0.00021886,12,7618552,7618552,8:30:32 PM,FALSE,TRUE,119.32
6097967,0.00020666,48,7618553,7618562,8:30:32 PM,FALSE,TRUE,107.09
6097968,0.00021759,76,7618563,7618563,8:30:32 PM,FALSE,TRUE,118.05
6097969,0.00021759,33,7618564,7618564,8:30:32 PM,FALSE,TRUE,118.05
6097970,0.00021759,39,7618565,7618565,8:30:32 PM,FALSE,TRUE,118.05
6097971,0.00021759,33,7618566,7618566,8:30:32 PM,FALSE,TRUE,118.05
6097972,0.00021759,10,7618567,7618567,8:30:32 PM,FALSE,TRUE,118.05
6097973,0.0002051,33,7618568,7618568,8:30:32 PM,TRUE,TRUE,105.53
6097974,0.00021759,75,7618569,7618569,8:30:32 PM,FALSE,TRUE,118.05
6097975,0.0002051,6,7618570,7618570,8:30:32 PM,TRUE,TRUE,105.53
6097976,0.0002051,70,7618571,7618571,8:30:32 PM,TRUE,TRUE,105.53
6097977,0.00019706,75,7618572,7618572,8:30:32 PM,TRUE,TRUE,97.47
6097978,0.00019705,99,7618573,7618573,8:30:32 PM,TRUE,TRUE,97.46
6097979,0.00019705,5,7618574,7618574,8:30:32 PM,TRUE,TRUE,97.46
6097980,0.00019705,107,7618575,7618575,8:30:32 PM,TRUE,TRUE,97.46
6097981,0.00021759,10,7618576,7618576,8:30:32 PM,FALSE,TRUE,118.05
6097982,0.00021759,16,7618577,7618577,8:30:32 PM,FALSE,TRUE,118.05
6097983,0.00021886,5,7618578,7618578,8:30:32 PM,FALSE,TRUE,119.32
6097984,0.00021886,23,7618579,7618579,8:30:32 PM,FALSE,TRUE,119.32
6097985,0.00021886,29,7618580,7618581,8:30:32 PM,FALSE,TRUE,119.32
6097986,0.00021886,2,7618582,7618582,8:30:32 PM,FALSE,TRUE,119.32
6097987,0.00021886,2,7618583,7618583,8:30:32 PM,FALSE,TRUE,119.32
6097988,0.00021609,1,7618584,7618584,8:30:32 PM,TRUE,TRUE,116.54
6097989,0.00019706,275,7618585,7618585,8:30:32 PM,TRUE,TRUE,97.47
6097990,0.00019705,271,7618586,7618586,8:30:32 PM,TRUE,TRUE,97.46
6097991,0.00019705,14,7618587,7618587,8:30:32 PM,TRUE,TRUE,97.46
6097992,0.00021885,292,7618588,7618588,8:30:32 PM,FALSE,TRUE,119.31
6097993,0.00021885,5,7618589,7618589,8:30:32 PM,FALSE,TRUE,119.31
6097994,0.00021886,47,7618590,7618591,8:30:32 PM,FALSE,TRUE,119.32
6097995,0.00021589,29,7618592,7618592,8:30:32 PM,TRUE,TRUE,116.34
6097996,0.00021886,92,7618593,7618594,8:30:32 PM,FALSE,TRUE,119.32
6097997,0.00021589,39,7618595,7618595,8:30:32 PM,TRUE,TRUE,116.34
6097998,0.00021886,42,7618596,7618597,8:30:32 PM,FALSE,TRUE,119.32
6097999,0.00021886,210,7618598,7618602,8:30:32 PM,FALSE,TRUE,119.32
6098000,0.00021886,2,7618603,7618603,8:30:32 PM,FALSE,TRUE,119.32
6098001,0.00021886,76,7618604,7618605,8:30:32 PM,FALSE,TRUE,119.32
6098002,0.00022051,15,7618606,7618606,8:30:32 PM,FALSE,TRUE,120.97
6098003,0.00022051,2,7618607,7618607,8:30:32 PM,FALSE,TRUE,120.97
6098004,0.00022051,11,7618608,7618609,8:30:32 PM,FALSE,TRUE,120.97
6098005,0.00022051,2,7618610,7618610,8:30:32 PM,FALSE,TRUE,120.97
6098006,0.00022051,62,7618611,7618611,8:30:32 PM,FALSE,TRUE,120.97
6098007,0.00022051,44,7618612,7618612,8:30:32 PM,FALSE,TRUE,120.97
6098008,0.00021885,39,7618613,7618613,8:30:32 PM,FALSE,TRUE,119.31
6098009,0.0002159,7,7618614,7618614,8:30:32 PM,TRUE,TRUE,116.35
6098010,0.00021885,3,7618615,7618615,8:30:32 PM,FALSE,TRUE,119.31
6098011,0.00021885,37,7618616,7618616,8:30:32 PM,FALSE,TRUE,119.31
6098012,0.00021885,13,7618617,7618617,8:30:32 PM,FALSE,TRUE,119.31
6098013,0.00021885,11,7618618,7618618,8:30:32 PM,FALSE,TRUE,119.31
6098014,0.00021885,53,7618619,7618619,8:30:32 PM,FALSE,TRUE,119.31
6098015,0.00021885,8,7618620,7618620,8:30:32 PM,FALSE,TRUE,119.31
6098016,0.0002159,2,7618621,7618621,8:30:32 PM,TRUE,TRUE,116.35
6098017,0.00021885,20,7618622,7618622,8:30:32 PM,FALSE,TRUE,119.31
6098018,0.00021885,91,7618623,7618623,8:30:32 PM,FALSE,TRUE,119.31
6098019,0.00022051,691,7618624,7618630,8:30:32 PM,FALSE,TRUE,120.97
6098020,0.00022227,281,7618631,7618631,8:30:32 PM,FALSE,TRUE,122.74
6098021,0.00022422,1197,7618632,7618634,8:30:32 PM,FALSE,TRUE,124.69
6098022,0.00022422,40,7618635,7618635,8:30:32 PM,FALSE,TRUE,124.69
6098023,0.00022422,2558,7618636,7618641,8:30:32 PM,FALSE,TRUE,124.69
6098024,0.00022422,5,7618642,7618642,8:30:32 PM,FALSE,TRUE,124.69
6098025,0.00022422,29,7618643,7618643,8:30:32 PM,FALSE,TRUE,124.69
6098026,0.00022422,1,7618644,7618644,8:30:32 PM,FALSE,TRUE,124.69
6098027,0.0002159,4,7618645,7618645,8:30:32 PM,TRUE,TRUE,116.35
6098028,0.0002159,1,7618646,7618646,8:30:32 PM,TRUE,TRUE,116.35
6098029,0.00022422,121,7618647,7618648,8:30:32 PM,FALSE,TRUE,124.69
6098030,0.0002159,136,7618649,7618649,8:30:32 PM,TRUE,TRUE,116.35
6098031,0.0002159,124,7618650,7618650,8:30:32 PM,TRUE,TRUE,116.35
6098032,0.00021589,78,7618651,7618651,8:30:32 PM,TRUE,TRUE,116.34
6098033,0.00021589,14,7618652,7618652,8:30:32 PM,TRUE,TRUE,116.34
6098034,0.00022421,2,7618653,7618653,8:30:32 PM,FALSE,TRUE,124.68
6098035,0.00021589,40,7618654,7618654,8:30:32 PM,TRUE,TRUE,116.34
6098036,0.00021504,93,7618655,7618655,8:30:32 PM,TRUE,TRUE,115.49
6098037,0.00020271,1,7618656,7618656,8:30:32 PM,TRUE,TRUE,103.14
6098038,0.000201,379,7618657,7618657,8:30:32 PM,FALSE,TRUE,101.42
6098039,0.000201,4,7618658,7618658,8:30:32 PM,FALSE,TRUE,101.42
6098040,0.000201,13,7618659,7618659,8:30:32 PM,FALSE,TRUE,101.42
6098041,0.00019782,1,7618660,7618660,8:30:33 PM,TRUE,TRUE,98.24
6098042,0.000201,23,7618661,7618661,8:30:33 PM,FALSE,TRUE,101.42
6098043,0.00022421,7,7618662,7618662,8:30:33 PM,FALSE,TRUE,124.68
6098044,0.00022422,91,7618663,7618663,8:30:33 PM,FALSE,TRUE,124.69
6098045,0.00022422,5,7618664,7618664,8:30:33 PM,FALSE,TRUE,124.69
6098046,0.00022422,15,7618665,7618665,8:30:33 PM,FALSE,TRUE,124.69
6098047,0.00022422,1,7618666,7618666,8:30:33 PM,FALSE,TRUE,124.69
6098048,0.00022422,825,7618667,7618668,8:30:33 PM,FALSE,TRUE,124.69
6098049,0.0002244,63,7618669,7618669,8:30:33 PM,FALSE,TRUE,124.87
6098050,0.0002244,10,7618670,7618670,8:30:33 PM,FALSE,TRUE,124.87
6098051,0.0002244,4,7618671,7618671,8:30:33 PM,FALSE,TRUE,124.87
6098052,0.00020175,96,7618672,7618672,8:30:33 PM,TRUE,TRUE,102.17
6098053,0.00019782,74,7618673,7618682,8:30:33 PM,TRUE,TRUE,98.24
6098054,0.00019705,643,7618683,7618683,8:30:33 PM,TRUE,TRUE,97.46
6098055,0.0002244,20,7618684,7618684,8:30:33 PM,FALSE,TRUE,124.87
6098056,0.0002244,23,7618685,7618685,8:30:33 PM,FALSE,TRUE,124.87
6098057,0.00022511,44,7618686,7618687,8:30:33 PM,FALSE,TRUE,125.58
6098058,0.00022511,5,7618688,7618688,8:30:33 PM,FALSE,TRUE,125.58
6098059,0.00019705,434,7618689,7618689,8:30:33 PM,TRUE,TRUE,97.46
6098060,0.00019331,10,7618690,7618690,8:30:33 PM,TRUE,TRUE,93.72
6098061,0.00019238,311,7618691,7618700,8:30:33 PM,TRUE,TRUE,92.78
6098062,0.00019,34,7618701,7618705,8:30:33 PM,TRUE,TRUE,90.40
6098063,0.00018929,52,7618706,7618706,8:30:33 PM,TRUE,TRUE,89.69
6098064,0.00018857,529,7618707,7618707,8:30:33 PM,TRUE,TRUE,88.97
6098065,0.00018625,375,7618708,7618708,8:30:33 PM,TRUE,TRUE,86.64
6098066,0.0001841,268,7618709,7618709,8:30:33 PM,TRUE,TRUE,84.49
6098067,0.00018284,299,7618710,7618710,8:30:33 PM,TRUE,TRUE,83.22
6098068,0.00018283,518,7618711,7618711,8:30:33 PM,TRUE,TRUE,83.21
6098069,0.00018198,37,7618712,7618712,8:30:33 PM,TRUE,TRUE,82.36
6098070,0.00018186,163,7618713,7618713,8:30:33 PM,TRUE,TRUE,82.24
6098071,0.00018179,549,7618714,7618714,8:30:33 PM,TRUE,TRUE,82.17
6098072,0.00018109,275,7618715,7618724,8:30:33 PM,TRUE,TRUE,81.47
6098073,0.00018056,548,7618725,7618725,8:30:33 PM,TRUE,TRUE,80.94
6098074,0.00018017,796,7618726,7618726,8:30:33 PM,TRUE,TRUE,80.55
6098075,0.00017989,532,7618727,7618736,8:30:33 PM,TRUE,TRUE,80.27
6098076,0.00017917,41,7618737,7618737,8:30:33 PM,TRUE,TRUE,79.55
6098077,0.00017901,11,7618738,7618738,8:30:33 PM,TRUE,TRUE,79.39
6098078,0.00017811,166,7618739,7618739,8:30:33 PM,TRUE,TRUE,78.48
6098079,0.0001776,39,7618740,7618740,8:30:33 PM,TRUE,TRUE,77.97
6098080,0.00017758,134,7618741,7618750,8:30:33 PM,TRUE,TRUE,77.95
6098081,0.00017664,3,7618751,7618752,8:30:33 PM,TRUE,TRUE,77.01
6098082,0.00017647,4,7618753,7618753,8:30:33 PM,TRUE,TRUE,76.84
6098083,0.00017618,561,7618754,7618754,8:30:33 PM,TRUE,TRUE,76.55
6098084,0.00017492,291,7618755,7618764,8:30:33 PM,TRUE,TRUE,75.29
6098085,0.00017473,32,7618765,7618772,8:30:33 PM,TRUE,TRUE,75.10
6098086,0.0001747,713,7618773,7618777,8:30:33 PM,TRUE,TRUE,75.07
6098087,0.00022511,12,7618778,7618778,8:30:33 PM,FALSE,TRUE,125.58
6098088,0.00022439,9,7618779,7618779,8:30:33 PM,FALSE,TRUE,124.86
6098089,0.00022439,28,7618780,7618780,8:30:33 PM,FALSE,TRUE,124.86
6098090,0.00020176,11,7618781,7618781,8:30:33 PM,TRUE,TRUE,102.18
6098091,0.00020176,14,7618782,7618782,8:30:33 PM,TRUE,TRUE,102.18
6098092,0.00020176,3,7618783,7618783,8:30:33 PM,TRUE,TRUE,102.18
6098093,0.00020176,3,7618784,7618784,8:30:33 PM,TRUE,TRUE,102.18
6098094,0.00020176,39,7618785,7618785,8:30:33 PM,TRUE,TRUE,102.18
6098095,0.00021884,104,7618786,7618786,8:30:33 PM,FALSE,TRUE,119.30
6098096,0.00021046,9,7618787,7618787,8:30:33 PM,FALSE,TRUE,110.90
6098097,0.00021046,31,7618788,7618789,8:30:33 PM,FALSE,TRUE,110.90
6098098,0.00020176,37,7618790,7618790,8:30:33 PM,TRUE,TRUE,102.18
6098099,0.00021046,1,7618791,7618791,8:30:33 PM,FALSE,TRUE,110.90
6098100,0.00020176,17,7618792,7618792,8:30:33 PM,TRUE,TRUE,102.18
6098101,0.00021046,63,7618793,7618794,8:30:33 PM,FALSE,TRUE,110.90
6098102,0.00021046,4,7618795,7618795,8:30:33 PM,FALSE,TRUE,110.90
6098103,0.00021046,1,7618796,7618796,8:30:33 PM,FALSE,TRUE,110.90
6098104,0.00020176,52,7618797,7618797,8:30:33 PM,TRUE,TRUE,102.18
6098105,0.00021046,97,7618798,7618801,8:30:33 PM,FALSE,TRUE,110.90
6098106,0.00021046,5,7618802,7618802,8:30:33 PM,FALSE,TRUE,110.90
6098107,0.00020176,2,7618803,7618803,8:30:33 PM,TRUE,TRUE,102.18
6098108,0.00021046,3,7618804,7618804,8:30:33 PM,FALSE,TRUE,110.90
6098109,0.00020176,1,7618805,7618805,8:30:33 PM,TRUE,TRUE,102.18
6098110,0.00020176,4,7618806,7618806,8:30:33 PM,TRUE,TRUE,102.18
6098111,0.00021045,9,7618807,7618807,8:30:33 PM,FALSE,TRUE,110.89
6098112,0.00021045,36,7618808,7618808,8:30:33 PM,FALSE,TRUE,110.89
6098113,0.00020176,84,7618809,7618809,8:30:33 PM,TRUE,TRUE,102.18
6098114,0.0002,14,7618810,7618810,8:30:33 PM,TRUE,TRUE,100.42
6098115,0.00019706,59,7618811,7618811,8:30:33 PM,TRUE,TRUE,97.47
6098116,0.00021045,47,7618812,7618812,8:30:33 PM,FALSE,TRUE,110.89
6098117,0.00021045,1,7618813,7618813,8:30:33 PM,FALSE,TRUE,110.89
6098118,0.00019706,36,7618814,7618814,8:30:33 PM,TRUE,TRUE,97.47
6098119,0.00021045,4,7618815,7618815,8:30:33 PM,FALSE,TRUE,110.89
6098120,0.00021045,131,7618816,7618816,8:30:33 PM,FALSE,TRUE,110.89
6098121,0.00021046,161,7618817,7618821,8:30:33 PM,FALSE,TRUE,110.90
6098122,0.00021356,204,7618822,7618823,8:30:33 PM,FALSE,TRUE,114.01
6098123,0.00021356,6,7618824,7618824,8:30:33 PM,FALSE,TRUE,114.01
6098124,0.00021356,115,7618825,7618826,8:30:33 PM,FALSE,TRUE,114.01
6098125,0.00021356,2,7618827,7618827,8:30:33 PM,FALSE,TRUE,114.01
6098126,0.00021356,10,7618828,7618829,8:30:33 PM,FALSE,TRUE,114.01
6098127,0.00021356,3,7618830,7618830,8:30:33 PM,FALSE,TRUE,114.01
6098128,0.00019707,23,7618831,7618831,8:30:33 PM,TRUE,TRUE,97.48
6098129,0.00019707,19,7618832,7618832,8:30:33 PM,TRUE,TRUE,97.48
6098130,0.00021356,1,7618833,7618833,8:30:33 PM,FALSE,TRUE,114.01
6098131,0.00021356,11,7618834,7618834,8:30:33 PM,FALSE,TRUE,114.01
6098132,0.00019707,67,7618835,7618835,8:30:33 PM,TRUE,TRUE,97.48
6098133,0.00021356,7,7618836,7618836,8:30:33 PM,FALSE,TRUE,114.01
6098134,0.00021356,67,7618837,7618837,8:30:33 PM,FALSE,TRUE,114.01
6098135,0.00020177,112,7618838,7618838,8:30:33 PM,TRUE,TRUE,102.19
6098136,0.00019707,171,7618839,7618839,8:30:33 PM,TRUE,TRUE,97.48
6098137,0.00019706,35,7618840,7618840,8:30:33 PM,TRUE,TRUE,97.47
6098138,0.00021355,2,7618841,7618841,8:30:33 PM,FALSE,TRUE,114.00
6098139,0.00021355,13,7618842,7618842,8:30:33 PM,FALSE,TRUE,114.00
6098140,0.00019706,7,7618843,7618843,8:30:33 PM,TRUE,TRUE,97.47
6098141,0.00021355,2,7618844,7618844,8:30:33 PM,FALSE,TRUE,114.00
6098142,0.00021355,3,7618845,7618845,8:30:33 PM,FALSE,TRUE,114.00
6098143,0.00021355,247,7618846,7618846,8:30:33 PM,FALSE,TRUE,114.00
6098144,0.00021356,39,7618847,7618848,8:30:33 PM,FALSE,TRUE,114.01
6098145,0.00021356,2,7618849,7618849,8:30:33 PM,FALSE,TRUE,114.01
6098146,0.00020193,62,7618850,7618856,8:30:33 PM,FALSE,TRUE,102.35
6098147,0.00020193,4,7618857,7618857,8:30:33 PM,FALSE,TRUE,102.35
6098148,0.00020193,3,7618858,7618858,8:30:33 PM,FALSE,TRUE,102.35
6098149,0.00019707,1,7618859,7618859,8:30:33 PM,TRUE,TRUE,97.48
6098150,0.00019707,6,7618860,7618860,8:30:33 PM,TRUE,TRUE,97.48
6098151,0.00019707,10,7618861,7618861,8:30:33 PM,TRUE,TRUE,97.48
6098152,0.00020193,10,7618862,7618863,8:30:33 PM,FALSE,TRUE,102.35
6098153,0.00020193,8,7618864,7618865,8:30:33 PM,FALSE,TRUE,102.35
6098154,0.00020193,9,7618866,7618867,8:30:33 PM,FALSE,TRUE,102.35
6098155,0.00020784,93,7618868,7618877,8:30:33 PM,FALSE,TRUE,108.28
6098156,0.00021045,23,7618878,7618878,8:30:33 PM,FALSE,TRUE,110.89
6098157,0.00021045,10,7618879,7618879,8:30:33 PM,FALSE,TRUE,110.89
6098158,0.00021045,15,7618880,7618880,8:30:33 PM,FALSE,TRUE,110.89
6098159,0.00019707,1,7618881,7618881,8:30:33 PM,TRUE,TRUE,97.48
6098160,0.00019707,2,7618882,7618882,8:30:33 PM,TRUE,TRUE,97.48
6098161,0.00021045,18,7618883,7618883,8:30:33 PM,FALSE,TRUE,110.89
6098162,0.00019707,4,7618884,7618884,8:30:33 PM,TRUE,TRUE,97.48
6098163,0.00021045,2,7618885,7618885,8:30:33 PM,FALSE,TRUE,110.89
6098164,0.00021045,3,7618886,7618886,8:30:33 PM,FALSE,TRUE,110.89
6098165,0.00021045,2,7618887,7618887,8:30:33 PM,FALSE,TRUE,110.89
6098166,0.00021045,14,7618888,7618888,8:30:33 PM,FALSE,TRUE,110.89
6098167,0.00019707,1,7618889,7618889,8:30:33 PM,TRUE,TRUE,97.48
6098168,0.00021045,25,7618890,7618890,8:30:33 PM,FALSE,TRUE,110.89
6098169,0.00021355,5,7618891,7618891,8:30:33 PM,FALSE,TRUE,114.00
6098170,0.00019707,255,7618892,7618892,8:30:33 PM,TRUE,TRUE,97.48
6098171,0.00019706,13,7618893,7618893,8:30:33 PM,TRUE,TRUE,97.47
6098172,0.00019303,93,7618894,7618903,8:30:33 PM,TRUE,TRUE,93.44
6098173,0.00019227,188,7618904,7618904,8:30:33 PM,TRUE,TRUE,92.67
6098174,0.00021355,11,7618905,7618905,8:30:33 PM,FALSE,TRUE,114.00
6098175,0.00021355,1,7618906,7618906,8:30:33 PM,FALSE,TRUE,114.00
6098176,0.00021355,22,7618907,7618907,8:30:33 PM,FALSE,TRUE,114.00
6098177,0.00021355,8,7618908,7618908,8:30:33 PM,FALSE,TRUE,114.00
6098178,0.00021355,233,7618909,7618909,8:30:33 PM,FALSE,TRUE,114.00
6098179,0.00021356,502,7618910,7618914,8:30:33 PM,FALSE,TRUE,114.01
6098180,0.00021356,3,7618915,7618915,8:30:33 PM,FALSE,TRUE,114.01
6098181,0.00019227,23,7618916,7618916,8:30:33 PM,TRUE,TRUE,92.67
6098182,0.00021356,5,7618917,7618917,8:30:33 PM,FALSE,TRUE,114.01
6098183,0.00021356,12,7618918,7618918,8:30:33 PM,FALSE,TRUE,114.01
6098184,0.00021356,8,7618919,7618919,8:30:33 PM,FALSE,TRUE,114.01
6098185,0.00021356,1,7618920,7618920,8:30:33 PM,FALSE,TRUE,114.01
6098186,0.00021356,4,7618921,7618922,8:30:33 PM,FALSE,TRUE,114.01
6098187,0.00021356,7,7618923,7618923,8:30:33 PM,FALSE,TRUE,114.01
6098188,0.00019708,4,7618924,7618924,8:30:33 PM,TRUE,TRUE,97.49
6098189,0.00021356,72,7618925,7618925,8:30:33 PM,FALSE,TRUE,114.01
6098190,0.00021356,1,7618926,7618926,8:30:33 PM,FALSE,TRUE,114.01
6098191,0.00021356,24,7618927,7618927,8:30:33 PM,FALSE,TRUE,114.01
6098192,0.00021511,168,7618928,7618930,8:30:33 PM,FALSE,TRUE,115.56
6098193,0.00021511,31,7618931,7618932,8:30:33 PM,FALSE,TRUE,115.56
6098194,0.00019708,5,7618933,7618933,8:30:33 PM,TRUE,TRUE,97.49
6098195,0.00021511,4,7618934,7618934,8:30:33 PM,FALSE,TRUE,115.56
6098196,0.00021511,16,7618935,7618935,8:30:33 PM,FALSE,TRUE,115.56
6098197,0.00021511,5,7618936,7618936,8:30:33 PM,FALSE,TRUE,115.56
6098198,0.00019708,66,7618937,7618937,8:30:33 PM,TRUE,TRUE,97.49
6098199,0.00019228,280,7618938,7618938,8:30:33 PM,TRUE,TRUE,92.68
6098200,0.00019227,36,7618939,7618939,8:30:33 PM,TRUE,TRUE,92.67
6098201,0.00021511,2,7618940,7618940,8:30:33 PM,FALSE,TRUE,115.56
6098202,0.00021511,22,7618941,7618942,8:30:33 PM,FALSE,TRUE,115.56
6098203,0.00021511,4,7618943,7618943,8:30:33 PM,FALSE,TRUE,115.56
6098204,0.00021511,1,7618944,7618944,8:30:33 PM,FALSE,TRUE,115.56
6098205,0.00021511,2,7618945,7618945,8:30:33 PM,FALSE,TRUE,115.56
6098206,0.00021511,1,7618946,7618946,8:30:33 PM,FALSE,TRUE,115.56
